depart,id,route,type
817,veh251,route53127,Car1
817,veh328,route56789,Car1
817,veh424,route61653,Car2
817,veh462,route64385,Car2
817,veh625,route76038,Car1
817,veh671,route79677,Car2
817,veh875,route105593,Car2
817,veh1441,route156212,Car2
817,veh1703,route188198,Car2
817,veh1822,route192857,Car2
817,veh1923,route201103,Car1
819,veh1055,route109326,Car1
822,veh1056,route111217,Car3
824,veh1057,route111265,Car1
825,veh876,route106849,Car2
825,veh1058,route112124,Car3
825,veh13791,route149011,Bus
827,veh13790,route183687,Bus
832,veh200,route40786,Car2
832,veh369,route59649,Car3
832,veh672,route86321,Car2
832,veh805,route102019,Car2
832,veh1059,route112888,Car2
832,veh1387,route143106,Car2
832,veh1442,route153795,Car3
832,veh1614,route184720,Car1
832,veh1704,route188902,Car2
832,veh1754,route190440,Car1
832,veh1885,route199310,Car2
834,veh13789,route102137,Bus
839,veh877,route107796,Car2
839,veh1060,route112722,Car2
840,veh500,route67585,Car1
840,veh878,route105990,Car2
840,veh1061,route110886,Car2
840,veh1313,route128870,Car1
840,veh1514,route171953,Car1
840,veh1705,route188472,Car3
840,veh1823,route194226,Car2
842,veh13798,route96063,Bus
843,veh1062,route110804,Car2
846,veh13796,route97159,Bus
847,veh131,route33102,Car3
847,veh224,route45178,Car3
847,veh284,route53950,Car2
847,veh329,route56721,Car2
847,veh370,route58500,Car2
847,veh501,route67090,Car2
847,veh673,route81934,Car1
847,veh879,route109031,Car2
847,veh1063,route111553,Car2
847,veh1314,route126585,Car2
847,veh1478,route160959,Car2
847,veh1615,route184884,Car2
847,veh1648,route185905,Car2
847,veh1706,route189010,Car1
847,veh1886,route199099,Car2
851,veh1064,route111829,Car2
851,veh13793,route80767,Bus
854,veh502,route65423,Car2
854,veh880,route106008,Car3
854,veh1065,route111497,Car2
854,veh1315,route124634,Car2
854,veh1515,route174910,Car2
854,veh1707,route187702,Car3
854,veh1824,route192566,Car2
855,veh132,route36377,Car2
855,veh330,route57825,Car2
855,veh371,route59748,Car1
855,veh555,route69163,Car2
855,veh881,route104422,Car3
855,veh1066,route109231,Car2
855,veh13801,route29646,Bus
857,veh13800,route54179,Bus
858,veh1067,route109661,Car2
862,veh133,route35805,Car2
862,veh285,route54514,Car2
862,veh372,route58467,Car2
862,veh425,route61462,Car2
862,veh503,route65221,Car2
862,veh579,route73265,Car2
862,veh626,route78269,Car1
862,veh806,route102050,Car2
862,veh1068,route112782,Car2
862,veh1388,route144689,Car2
862,veh1443,route152493,Car2
862,veh1616,route184042,Car2
862,veh1649,route187090,Car2
862,veh1708,route189026,Car3
862,veh1850,route195159,Car1
862,veh1924,route201251,Car2
866,veh1069,route112564,Car3
866,veh13797,route97259,Bus
869,veh134,route37198,Car1
869,veh331,route58127,Car3
869,veh373,route58263,Car1
869,veh556,route68677,Car2
869,veh882,route105857,Car2
869,veh1070,route110317,Car2
870,veh883,route108294,Car3
870,veh1071,route109524,Car3
870,veh1709,route188477,Car1
870,veh1851,route195833,Car1
871,veh13794,route89083,Bus
872,veh13799,route96154,Bus
872,veh13802,route74664,Bus
875,veh1072,route109242,Car2
877,veh135,route33659,Car2
877,veh332,route57518,Car1
877,veh580,route73580,Car2
877,veh717,route96387,Car2
877,veh884,route104324,Car2
877,veh1316,route114267,Car2
877,veh1479,route163329,Car2
877,veh1825,route193681,Car2
877,veh1887,route198623,Car2
877,veh1925,route200622,Car1
880,veh1073,route109973,Car1
884,veh885,route108096,Car2
884,veh1074,route109948,Car1
884,veh1710,route188688,Car1
884,veh1852,route194506,Car1
885,veh136,route35696,Car2
885,veh286,route55002,Car1
885,veh504,route66140,Car2
885,veh1075,route111367,Car1
885,veh1317,route122109,Car2
885,veh1389,route138623,Car2
885,veh1583,route183185,Car1
890,veh1076,route109550,Car1
891,veh13795,route79545,Bus
892,veh16,route13075,Car2
892,veh68,route25001,Car3
892,veh201,route42838,Car2
892,veh252,route50267,Car2
892,veh333,route56672,Car2
892,veh426,route62047,Car2
892,veh674,route88197,Car2
892,veh767,route100861,Car1
892,veh886,route108614,Car2
892,veh1791,route190839,Car2
892,veh1926,route203819,Car2
895,veh1077,route111214,Car2
899,veh137,route36550,Car2
899,veh287,route56115,Car2
899,veh505,route66166,Car2
899,veh1078,route111000,Car1
899,veh1318,route117200,Car1
899,veh1390,route138421,Car1
899,veh1584,route181962,Car1
900,veh69,route23543,Car1
900,veh887,route106703,Car1
900,veh1079,route110487,Car2
900,veh1711,route187731,Car2
902,veh13813,route204112,Bus
903,veh1080,route110182,Car1
904,veh13808,route102000,Bus
907,veh138,route33750,Car2
907,veh202,route39127,Car2
907,veh288,route55606,Car2
907,veh675,route84816,Car1
907,veh841,route104021,Car1
907,veh1081,route109232,Car2
907,veh1516,route172706,Car3
907,veh1548,route179147,Car2
907,veh1650,route186661,Car2
907,veh1755,route189839,Car1
907,veh1888,route198811,Car2
911,veh1082,route110339,Car2
911,veh13803,route80767,Bus
914,veh70,route22067,Car2
914,veh888,route105097,Car1
914,veh1083,route109887,Car2
914,veh1712,route188297,Car2
915,veh139,route36044,Car2
915,veh1084,route109875,Car2
915,veh1549,route178778,Car3
917,veh1085,route112300,Car2
920,veh1086,route110954,Car1
922,veh334,route57037,Car2
922,veh427,route63065,Car1
922,veh506,route66638,Car2
922,veh581,route71599,Car2
922,veh676,route81692,Car3
922,veh889,route106560,Car1
922,veh1087,route109515,Car2
922,veh1480,route162153,Car1
922,veh1517,route173658,Car1
922,veh1792,route192146,Car3
922,veh1853,route194812,Car2
922,veh1927,route200789,Car2
922,veh13807,route105453,Bus
924,veh13809,route102185,Bus
925,veh1088,route109803,Car2
927,veh1089,route109745,Car2
929,veh140,route35543,Car2
929,veh1090,route111360,Car1
929,veh1550,route178561,Car2
930,veh1444,route155071,Car3
930,veh1793,route191384,Car2
930,veh13806,route103257,Bus
931,veh13804,route89083,Bus
937,veh289,route54339,Car2
937,veh428,route62081,Car2
937,veh627,route77645,Car2
937,veh890,route106153,Car2
937,veh1091,route109346,Car2
937,veh1319,route129483,Car2
937,veh1391,route146945,Car2
937,veh1713,route188635,Car1
937,veh1756,route190570,Car1
937,veh1826,route193861,Car2
944,veh1445,route157506,Car2
944,veh1794,route192300,Car1
945,veh141,route29087,Car2
945,veh718,route96436,Car1
945,veh1092,route112331,Car2
945,veh1714,route189018,Car1
945,veh1827,route192749,Car1
945,veh13812,route149011,Bus
946,veh13805,route97276,Bus
947,veh13811,route183687,Bus
950,veh1093,route111875,Car2
952,veh71,route22142,Car1
952,veh253,route50562,Car2
952,veh403,route60415,Car2
952,veh507,route66715,Car2
952,veh628,route77846,Car2
952,veh768,route99846,Car1
952,veh807,route102214,Car1
952,veh1392,route148186,Car2
952,veh1481,route161632,Car2
952,veh1757,route189165,Car1
952,veh1795,route191226,Car3
952,veh1854,route195546,Car2
954,veh13810,route102137,Bus
955,veh1094,route109710,Car2
959,veh142,route31200,Car2
959,veh719,route96252,Car1
959,veh1095,route109908,Car1
959,veh1715,route188998,Car3
959,veh1828,route193148,Car2
960,veh720,route96100,Car2
960,veh842,route104013,Car2
960,veh1096,route109222,Car2
960,veh1651,route187409,Car3
962,veh1097,route110859,Car2
962,veh13819,route96063,Bus
964,veh1098,route111664,Car3
966,veh1099,route109707,Car2
966,veh13816,route97159,Bus
967,veh17,route1820,Car2
967,veh143,route36403,Car1
967,veh463,route64905,Car1
967,veh508,route65836,Car2
967,veh557,route68864,Car3
967,veh629,route76233,Car3
967,veh769,route98714,Car2
967,veh808,route101530,Car2
967,veh891,route104855,Car2
967,veh1320,route123910,Car2
967,veh1617,route184512,Car2
967,veh1716,route187978,Car2
967,veh1758,route190068,Car2
967,veh1889,route200227,Car1
968,veh1100,route110071,Car1
970,veh1101,route111414,Car2
971,veh13814,route80767,Bus
972,veh1102,route109789,Car1
974,veh721,route96061,Car3
974,veh843,route103353,Car1
974,veh1103,route112142,Car3
974,veh1652,route185867,Car3
975,veh144,route31705,Car2
975,veh290,route53710,Car2
975,veh809,route102198,Car2
975,veh1104,route112800,Car1
975,veh13822,route29646,Bus
976,veh1105,route112900,Car3
977,veh13821,route54179,Bus
978,veh1106,route112144,Car1
980,veh1107,route110455,Car2
981,veh1108,route113014,Car2
982,veh72,route26648,Car1
982,veh145,route34295,Car3
982,veh203,route38650,Car2
982,veh225,route49016,Car2
982,veh254,route51606,Car2
982,veh770,route101097,Car3
982,veh1446,route154899,Car2
982,veh1796,route191839,Car2
982,veh1890,route198260,Car2
983,veh1109,route109230,Car1
985,veh1110,route110593,Car2
986,veh1111,route111571,Car1
986,veh13817,route97259,Bus
988,veh1112,route112451,Car1
989,veh146,route30335,Car1
989,veh291,route55046,Car2
989,veh810,route102044,Car2
989,veh1113,route110620,Car2
990,veh892,route105383,Car2
990,veh1114,route111563,Car2
991,veh1115,route109300,Car2
992,veh13820,route96154,Bus
992,veh13823,route74664,Bus
993,veh1116,route110785,Car2
995,veh1117,route112070,Car2
997,veh147,route35162,Car1
997,veh335,route56607,Car2
997,veh630,route77356,Car2
997,veh722,route96847,Car2
997,veh771,route97457,Car3
997,veh844,route103927,Car2
997,veh893,route106091,Car3
997,veh1118,route112092,Car2
997,veh1321,route127312,Car1
997,veh1393,route145935,Car2
997,veh1447,route159868,Car2
997,veh1482,route166213,Car2
997,veh1797,route192015,Car1
999,veh1119,route110765,Car2
1001,veh1120,route109828,Car1
1003,veh1121,route109951,Car2
1004,veh894,route106683,Car1
1004,veh1122,route110060,Car2
1005,veh18,route11364,Car1
1005,veh631,route75868,Car2
1005,veh1123,route110044,Car2
1005,veh1551,route179992,Car2
1011,veh13815,route79545,Bus
1012,veh148,route30094,Car2
1012,veh336,route56309,Car2
1012,veh404,route59967,Car3
1012,veh509,route67020,Car1
1012,veh723,route96560,Car2
1012,veh811,route101501,Car1
1012,veh845,route102942,Car1
1012,veh1124,route111685,Car2
1012,veh1394,route138471,Car2
1012,veh1483,route165744,Car2
1012,veh1653,route186003,Car2
1012,veh1717,route188169,Car2
1012,veh1798,route191699,Car2
1012,veh13818,route108933,Bus
1019,veh19,route11090,Car2
1019,veh632,route78468,Car1
1019,veh1125,route109918,Car2
1019,veh1552,route178196,Car1
1020,veh204,route44789,Car2
1020,veh812,route101389,Car1
1020,veh1126,route110121,Car2
1020,veh1322,route121201,Car2
1020,veh1618,route184784,Car1
1020,veh1799,route191518,Car1
1021,veh1127,route112124,Car1
1022,veh13836,route204112,Bus
1023,veh1128,route110164,Car2
1024,veh13830,route102000,Bus
1025,veh1129,route111527,Car1
1026,veh1130,route112080,Car2
1026,veh13825,route97159,Bus
1027,veh149,route33191,Car1
1027,veh337,route56694,Car2
1027,veh724,route96867,Car2
1027,veh772,route98068,Car2
1027,veh813,route102135,Car2
1027,veh846,route103460,Car1
1027,veh1448,route151390,Car1
1027,veh1553,route179397,Car1
1027,veh1619,route185440,Car2
1027,veh1718,route187684,Car2
1027,veh1759,route190132,Car1
1027,veh1829,route194102,Car1
1027,veh1928,route203257,Car2
1028,veh1131,route110182,Car1
1030,veh1132,route109430,Car2
1031,veh1133,route111044,Car1
1032,veh13833,route113095,Bus
1033,veh1134,route109663,Car2
1034,veh205,route38454,Car2
1034,veh814,route101430,Car2
1034,veh1135,route109947,Car2
1034,veh1323,route130778,Car1
1034,veh1620,route185717,Car2
1034,veh1800,route192070,Car1
1035,veh73,route24739,Car1
1035,veh464,route63928,Car3
1035,veh677,route94184,Car2
1035,veh1136,route112920,Car2
1035,veh1324,route125789,Car2
1035,veh1449,route153886,Car2
1035,veh1801,route191375,Car3
1036,veh1137,route112880,Car1
1038,veh1138,route112869,Car2
1040,veh1139,route110928,Car1
1042,veh20,route2394,Car2
1042,veh150,route33082,Car2
1042,veh206,route41815,Car2
1042,veh510,route67518,Car2
1042,veh633,route74842,Car2
1042,veh815,route102160,Car1
1042,veh1140,route110036,Car2
1042,veh1325,route119978,Car2
1042,veh1395,route144335,Car1
1042,veh1719,route188073,Car2
1042,veh1830,route194340,Car2
1042,veh13829,route105453,Bus
1044,veh1141,route109346,Car2
1044,veh13831,route102185,Bus
1046,veh1142,route110664,Car1
1046,veh13826,route97259,Bus
1048,veh1143,route112280,Car2
1049,veh74,route24238,Car3
1049,veh465,route63899,Car2
1049,veh678,route90430,Car1
1049,veh1144,route109920,Car2
1049,veh1326,route129300,Car2
1049,veh1450,route149081,Car1
1049,veh1802,route190759,Car2
1050,veh511,route67376,Car2
1050,veh895,route104592,Car2
1050,veh1145,route110229,Car2
1050,veh13828,route103257,Bus
1051,veh13824,route89083,Bus
1057,veh21,route2813,Car2
1057,veh75,route26666,Car2
1057,veh151,route32350,Car2
1057,veh226,route46176,Car2
1057,veh374,route59565,Car1
1057,veh405,route60898,Car2
1057,veh582,route71494,Car3
1057,veh679,route95136,Car1
1057,veh1327,route115501,Car2
1057,veh1451,route155198,Car1
1057,veh1518,route171327,Car2
1057,veh1554,route178560,Car2
1064,veh512,route67408,Car1
1064,veh896,route104255,Car2
1064,veh1146,route111124,Car3
1065,veh22,route11568,Car3
1065,veh76,route25760,Car1
1065,veh152,route36360,Car1
1065,veh513,route66737,Car1
1065,veh1147,route109982,Car1
1065,veh1328,route115809,Car2
1065,veh1720,route188299,Car3
1065,veh1803,route192296,Car2
1065,veh13835,route149011,Bus
1066,veh1148,route111214,Car2
1066,veh13827,route97276,Bus
1067,veh1149,route110974,Car3
1067,veh13834,route183687,Bus
1068,veh514,route66400,Car1
1069,veh1150,route109851,Car2
1070,veh1151,route110906,Car2
1071,veh515,route67526,Car1
1071,veh1152,route111109,Car1
1072,veh23,route9599,Car1
1072,veh255,route51011,Car2
1072,veh338,route57687,Car3
1072,veh429,route61732,Car1
1072,veh558,route69450,Car2
1072,veh583,route72402,Car1
1072,veh847,route103046,Car2
1072,veh1396,route142125,Car1
1072,veh1452,route156084,Car2
1072,veh1519,route170516,Car2
1072,veh1555,route176388,Car2
1072,veh1621,route183440,Car3
1072,veh1855,route195532,Car1
1073,veh1153,route112620,Car2
1074,veh516,route65974,Car3
1074,veh1154,route113092,Car1
1074,veh13832,route102137,Bus
1075,veh1155,route110326,Car2
1077,veh517,route66648,Car2
1077,veh1156,route110376,Car2
1078,veh1157,route111435,Car1
1079,veh24,route7662,Car2
1079,veh77,route17666,Car3
1079,veh153,route34475,Car3
1079,veh518,route65817,Car1
1079,veh1158,route109124,Car2
1079,veh1329,route130141,Car2
1079,veh1721,route188971,Car2
1079,veh1804,route191390,Car2
1080,veh154,route35677,Car1
1080,veh559,route68494,Car2
1080,veh634,route76528,Car2
1080,veh680,route92190,Car3
1080,veh725,route96952,Car2
1080,veh773,route98081,Car1
1080,veh1159,route109470,Car2
1080,veh1397,route138026,Car1
1082,veh1160,route111571,Car1
1082,veh13842,route96063,Bus
1084,veh1161,route112473,Car2
1084,veh13844,route102000,Bus
1086,veh1162,route112557,Car1
1086,veh13839,route97159,Bus
1087,veh78,route23607,Car1
1087,veh292,route55600,Car1
1087,veh1484,route167540,Car2
1087,veh1556,route176078,Car3
1087,veh1622,route183577,Car2
1087,veh1722,route188751,Car1
1087,veh1760,route189972,Car3
1087,veh1805,route192160,Car2
1087,veh1891,route200025,Car2
1087,veh1929,route203256,Car3
1088,veh1163,route111842,Car2
1090,veh1164,route109591,Car2
1091,veh13837,route80767,Bus
1092,veh1165,route109868,Car1
1094,veh155,route31848,Car1
1094,veh560,route69539,Car2
1094,veh635,route75115,Car2
1094,veh681,route82292,Car2
1094,veh726,route96278,Car2
1094,veh774,route100159,Car2
1094,veh1166,route109117,Car3
1094,veh1398,route143861,Car2
1095,veh156,route33098,Car1
1095,veh339,route57436,Car2
1095,veh375,route59173,Car2
1095,veh897,route106761,Car2
1095,veh1167,route110653,Car1
1095,veh1330,route114877,Car2
1095,veh1761,route190182,Car2
1095,veh1892,route197638,Car1
1095,veh13848,route29646,Bus
1097,veh13847,route54179,Bus
1098,veh1168,route111236,Car2
1102,veh256,route50487,Car2
1102,veh430,route61674,Car2
1102,veh584,route71692,Car2
1102,veh682,route86203,Car2
1102,veh727,route96869,Car1
1102,veh848,route102996,Car2
1102,veh1169,route111000,Car2
1102,veh1453,route156897,Car2
1102,veh1520,route169978,Car2
1102,veh1806,route191115,Car2
1104,veh13845,route102185,Bus
1106,veh1170,route111331,Car2
1106,veh13840,route97259,Bus
1109,veh157,route36907,Car1
1109,veh340,route57091,Car2
1109,veh376,route58736,Car1
1109,veh898,route107453,Car2
1109,veh1171,route112057,Car2
1109,veh1331,route129356,Car2
1109,veh1762,route189599,Car2
1109,veh1893,route198007,Car1
1110,veh79,route22585,Car3
1110,veh431,route62749,Car1
1110,veh466,route63390,Car2
1110,veh899,route107086,Car2
1110,veh1172,route109974,Car2
1110,veh1332,route118287,Car1
1110,veh1399,route148037,Car2
1110,veh1485,route160805,Car3
1110,veh1894,route197697,Car1
1110,veh1930,route200567,Car1
1112,veh1173,route111066,Car1
1112,veh13843,route96154,Bus
1112,veh13849,route74664,Bus
1115,veh1174,route111682,Car1
1117,veh293,route54720,Car2
1117,veh341,route57331,Car1
1117,veh377,route58208,Car2
1117,veh467,route64966,Car2
1117,veh585,route71388,Car1
1117,veh728,route96280,Car2
1117,veh900,route108031,Car1
1117,veh1175,route111371,Car1
1117,veh1521,route173039,Car2
1117,veh1557,route176859,Car1
1117,veh1585,route180615,Car2
1117,veh1807,route192022,Car2
1120,veh1176,route110856,Car2
1122,veh1177,route112677,Car1
1124,veh80,route18829,Car1
1124,veh432,route62780,Car1
1124,veh468,route64518,Car1
1124,veh901,route108418,Car2
1124,veh1178,route111685,Car2
1124,veh1333,route117103,Car2
1124,veh1400,route147655,Car2
1124,veh1486,route165159,Car2
1124,veh1895,route198647,Car1
1124,veh1931,route200961,Car2
1125,veh81,route16565,Car1
1125,veh406,route60520,Car2
1125,veh519,route66486,Car2
1125,veh586,route72298,Car2
1125,veh1179,route112476,Car2
1125,veh1334,route122057,Car2
1125,veh1454,route156741,Car2
1125,veh1558,route178570,Car1
1125,veh1723,route189055,Car1
1128,veh1180,route109402,Car1
1130,veh520,route66982,Car2
1131,veh13838,route79545,Bus
1132,veh158,route35474,Car1
1132,veh294,route56042,Car1
1132,veh561,route70645,Car1
1132,veh816,route101572,Car2
1132,veh902,route108238,Car2
1132,veh1181,route113027,Car1
1132,veh1335,route131899,Car2
1132,veh1401,route146987,Car2
1132,veh1586,route182787,Car2
1132,veh1623,route185623,Car2
1132,veh1654,route185780,Car2
1132,veh1724,route187672,Car1
1132,veh1808,route192076,Car2
1132,veh1831,route192437,Car2
1132,veh1932,route203327,Car1
1132,veh13841,route108933,Bus
1134,veh13846,route102137,Bus
1135,veh521,route67587,Car2
1136,veh1182,route109892,Car3
1139,veh82,route26376,Car1
1139,veh407,route61273,Car2
1139,veh522,route67259,Car1
1139,veh587,route72885,Car2
1139,veh1183,route111440,Car2
1139,veh1336,route121129,Car2
